BTUNGPLHEAT,KWHOTH,KWHSPH,KWHCOL,KWHWTH,SQFTEST_x,FUELHEAT_x,TYPEHUQ_x,MONPOOL,ELWATER_x,BEDROOMS,kwh
-0.110346,6069.745,37.646538,193.00204,43.793205,1600,1,2,-2,0,3,6133
-5.214757,7611.661,2707.1433,2809.7969,-2.97463,2700,1,2,-2,0,5,14279.63
-0.33543435,1959.8938,3597.326,2158.356,1334.5095,800,5,2,-2,1,2,7332.85
-0.65720826,4056.2617,101.675865,-81.67514,3053.2366,1680,-2,2,-2,1,3,8296.58
-0.31637007,2245.6284,4137.4297,1297.6737,1350.3549,780,5,2,-2,1,2,9924.72
-2.0827274,5670.1313,2967.829,4287.913,2130.772,1100,5,2,-2,1,2,16705.72
-0.17536037,4923.2295,-62.105927,2159.5967,-47.680145,960,1,2,-2,0,2,15720.11
-0.81125915,5280.0864,1631.7745,3596.1025,2474.7163,2100,5,2,-2,1,4,14130.39
0.34306234,3548.7578,4610.579,1640.8029,1670.5018,910,5,2,-2,1,2,10646.57
0.17624332,4628.341,3594.0027,1550.0007,5760.957,1500,5,2,-2,1,3,15805.65
28.502367,10405.112,2736.0813,2600.3782,14.5642605,1400,1,2,4,0,2,20256.49
0.65973276,3470.5806,-22.047136,183.82883,-129.02351,1630,1,3,-2,0,4,4604.03
0.16788994,3470.5217,-50.152874,1664.7247,2860.7202,1100,1,2,-2,1,3,7215.41
1.0012336,3453.2805,3077.7874,1530.3358,2608.5237,720,5,2,-2,1,2,10432.07
0.001082339,6902.9414,380.68524,2560.6292,3104.7202,1070,1,2,-2,1,3,11302.77
-0.15337346,3875.3572,55.423225,1137.2704,-38.044445,2500,1,2,-2,0,4,4694.59
-0.001869747,3712.3008,2255.752,2655.6685,1813.2347,1200,5,2,-2,1,2,9363.79
-0.86092955,3162.9292,13.437099,382.2939,1880.2556,670,1,5,-2,1,1,4465.94
-6.456448,7474.4595,208.3748,342.5328,33.56816,970,1,2,-2,0,3,9607.54
0.20263325,1746.8518,892.8238,3122.1223,1274.3892,940,5,5,-2,1,2,7813.19
-0.33114263,5317.355,-122.20365,650.7071,-111.261406,2080,1,2,-2,0,3,8130.87
1.2792145,5846.59,-3.9233887,840.0829,-29.471296,2000,1,2,3,0,4,7943.9
0.10177399,1016.47675,-52.155754,976.76984,1476.3048,600,1,4,-2,1,1,2358.36
-3.7136908,4057.5344,61.922,3174.069,1675.8335,4710,-2,2,-2,1,6,10882.16
0.25377423,1689.2391,1698.657,2058.0623,1523.974,570,5,4,-2,1,1,8597.77
-1.9708236,4011.7375,134.68193,1419.3593,1008.99396,1100,3,2,-2,1,2,6070.44
-0.22874649,1856.8622,2820.8613,-58.121346,-63.91251,840,5,3,-2,0,2,4224.05
-2.9401505,9097.315,277.46997,620.8431,3664.5344,3400,2,2,-2,1,3,12746.5
-0.5713081,4983.998,-59.50606,2152.686,-18.666817,1970,1,2,-2,0,2,7401.6
-0.24906975,8147.2847,307.73068,1512.9148,-27.897192,2400,1,2,-2,0,6,11034.49
0.79621124,2856.3945,-39.01164,2468.4333,1918.3596,1290,1,3,-2,1,2,8090.84
0.6334316,2384.3496,3220.3467,1567.5823,2685.0637,950,5,4,-2,1,3,14237.67
-2.1391695,8147.6826,1016.909,1870.8148,-94.38849,1300,1,2,-2,0,3,10690.14
0.48080397,7781.035,45.487377,4629.8535,16.387089,2990,1,2,-2,0,4,10932.05
-0.08557234,4652.54,1037.3608,4908.011,2105.9495,1390,5,2,-2,1,2,11445.47
903.2593,9574.478,2910.2288,1374.7632,2241.815,1000,5,3,5,1,2,11218.92
-2.5549932,4634.113,-258.0572,5506.1772,2657.1814,3530,1,2,-2,1,4,12800.87
-1.0632241,9876.013,-38.220306,1173.4758,14.371159,2700,1,2,-2,0,4,10037.04
0.16044381,4707.5835,127.99754,672.06805,5852.783,2500,2,2,-2,1,2,15455.75
-12.743691,4387.7056,547.76483,912.40106,-40.259697,2700,1,3,-2,0,3,2711.59
0.5770985,2855.7322,1.3873684,435.28003,109.898224,1090,1,5,-2,0,2,3997.49
105.681885,14545.908,-11.413183,1838.2297,-84.37154,2900,1,2,3,0,4,20613.82
-0.9149618,5654.4053,98.726,695.24713,-9.665925,1060,1,2,-2,0,1,7651.22
0.40807515,4837.7007,17.898258,306.4868,59.410645,720,1,2,-2,0,1,7583.68
0.58685356,5248.0015,-32.298542,3374.3384,-21.666405,2240,1,2,-2,0,4,6845.9
-2050.1697,15087.945,161.072,4249.5215,-32.328026,6000,3,2,6,0,6,33074.05
-0.17500131,1187.9244,1044.2733,228.72766,482.2057,750,5,5,-2,1,1,1513.37
0.24213575,2897.9824,19.458248,4741.181,1332.4321,1700,1,2,-2,1,2,10416.83
-0.15761699,7505.54,-48.158337,1481.1666,-112.1734,830,3,2,-2,0,3,11997.05
-0.2713665,4515.9272,88.052055,902.1416,2.4430478,980,1,5,-2,0,2,13195.67
-3.2871141,7582.0874,-35.86742,2473.3813,131.32315,4000,1,2,-2,0,5,8571.74
0.8439575,5643.373,-29.978283,1806.1715,-2.922807,3000,1,2,-2,0,3,4622.75
61.045696,23221.953,743.2596,2313.06,276.16647,2160,1,3,6,0,5,28188.42
-0.07044227,4757.443,966.89185,198.48792,3794.0024,2100,7,2,-2,1,4,10318.43
0.13399453,4490.545,-14.155893,88.29474,95.46031,1300,3,2,-2,0,3,4973.21
0.0824526,9523.678,202.32358,3531.838,117.191185,3000,1,2,-2,0,3,21568.55
15.746833,7723.4424,6715.6553,-331.83112,8240.472,1730,5,3,-2,1,4,22661.09
-59.58519,6656.5483,3153.9153,11930.499,1657.2301,2610,5,2,5,1,5,13161.93
0.13469253,3182.0618,4856.761,757.0329,43.898964,1700,5,2,-2,0,3,8308.76
-0.19055559,739.4817,642.6289,-143.11949,1662.7145,800,3,2,-2,1,2,3529.43
-1.8935502,10947.573,28.064163,4037.0845,152.93878,3120,1,2,-2,0,4,15086.01
-0.4964551,4422.707,13.158305,1576.833,-33.991547,2000,1,2,-2,0,4,3824.87
0.012460945,2274.972,2828.04,299.39572,3710.559,900,5,5,-2,1,2,11452.46
2.7702026,5946.5522,-2.0250947,846.2977,4.2603836,1000,1,2,-2,0,2,8630.81
0.35504118,4096.4517,-15.202614,923.3096,-101.28525,1100,3,2,-2,0,3,4691.06
-47.971325,7972.45,643.623,1667.956,77.68788,2380,1,2,3,0,4,12091.99
0.04306671,6636.2817,-75.958,1367.7632,-31.165808,1500,2,2,-2,0,4,12683.16
-0.3580301,3661.362,41.85076,388.4341,1850.5131,1450,1,2,-2,1,3,6143.7
0.89263487,3460.1208,-35.16146,1159.6769,-72.582504,950,1,4,-2,0,2,4359.53
-0.08557477,6383.047,125.70207,1927.0596,136.90608,2080,1,2,-2,0,3,9767.66
0.95202637,4299.3706,11.060303,103.75615,2092.9255,950,-2,2,-2,1,3,5412.86
-89.71341,14503.995,128.44821,3613.6594,16.534407,3300,1,2,4,0,3,24695.67
-0.6225773,3622.778,163.40448,1970.2064,-26.246552,950,1,2,-2,0,3,6605.95
0.6768879,5033.8228,307.9308,1321.8408,528.8607,720,1,1,-2,0,2,5563.55
1.1513011,5819.625,3225.6409,2772.0999,2600.5034,2480,5,3,-2,1,3,14689.39
1.1679354,1487.5865,533.5097,39.659992,2303.8325,820,5,5,-2,1,1,6502.76
0.72630876,3699.6567,-84.38377,3055.6074,2507.421,1590,1,2,-2,1,4,8436.52
0.39601737,409.8965,1060.5721,-29.41706,1641.434,900,5,5,-2,1,1,2982.54
157.59874,6757.495,6340.649,1849.7723,4664.162,1900,5,2,4,1,3,23699.22
0.2836301,5526.5605,11.422178,4740.2183,-207.84067,2230,1,2,-2,0,4,21014.89
-18.652245,5414.0483,-202.10963,1160.769,203.212,1600,1,2,-2,0,4,6301.95
-0.8414186,6923.973,1199.6436,2401.7126,30.107788,2600,1,2,-2,0,4,17985.9
-0.012925658,2877.0977,1688.2379,1466.9818,2342.2073,1000,5,4,-2,1,2,3627.61
-0.34315366,6133.2676,47.204315,523.4784,72.705025,1440,3,2,-2,0,3,7702.9
1.4870055,4785.8066,1287.8746,302.32144,2083.8398,3450,2,2,-2,1,4,5724.44
-0.68457085,5081.183,-38.694645,626.8444,-36.597744,1550,1,2,-2,0,3,5909.64
-0.5997441,8251.354,-42.023586,3473.9094,6.2050605,1600,2,2,-2,0,3,14680.25
-0.34320813,601.69824,3861.1746,350.54562,-223.4098,530,5,5,-2,0,1,11327.98
0.6677453,5746.243,-17.537155,2898.1987,-43.032845,1600,1,2,-2,0,3,8907.74
0.76721424,3894.6877,-87.6788,2070.7612,-41.428394,1550,1,3,-2,0,3,6187.2
0.044022523,3048.1768,15.488167,821.1316,62.43663,600,1,2,-2,0,2,4757.6
1.9501182,3026.9675,-19.34927,519.6221,3596.6384,1400,1,5,-2,1,2,9739.47
-5.68642,8907.957,1086.7216,3023.4353,3640.4238,1700,5,2,-2,1,3,15698.49
-0.012588433,1865.4695,-24.325901,982.6149,7.244441,830,1,2,-2,0,2,3009.67
-66.526665,8279.364,2592.299,2875.2847,1538.9957,1980,5,2,5,1,3,14441.59
2.2778857,5145.0605,39.015194,1152.2002,57.09881,1800,1,3,-2,0,2,8039.41
1.0163163,4963.0405,-20.289978,1789.02,-166.10376,820,1,2,-2,0,2,5769.66
-1.2399209,2620.1384,724.4812,855.11914,78.16693,780,1,5,-2,0,1,2934.9
0.4093282,2031.758,4462.156,565.9591,1890.2144,1450,5,3,-2,1,1,10381.37
0.6089653,3499.001,501.63583,1045.7441,4462.673,800,5,4,-2,1,1,13735.28
61800.69,11510.619,242.7927,1228.3877,-60.55131,2600,1,3,7,0,3,12234.19
1.007927,5710.8516,3092.1638,1504.9808,10.6923065,1470,1,2,-2,0,3,12816.01
-1.6773126,5038.3833,156.32549,2728.2324,1638.0288,1870,2,2,-2,1,4,8254.07
-0.32405666,3386.8787,1913.9103,1433.0557,2215.508,1160,5,5,-2,1,2,4783.86
-0.07778373,3706.1943,-88.509285,950.8366,-271.34064,1000,1,2,-2,0,2,4600.73
-0.700452,3731.962,36.2396,1863.2571,1369.2633,1660,1,2,-2,1,3,8368.8
0.21812701,11359.137,-49.073204,139.98439,223.46745,1690,1,2,-2,0,3,15526.4
-20.736153,8203.863,5.411821,3375.9753,52.679993,2000,1,2,-2,0,4,14556.65
0.87489164,6544.577,-123.61189,2299.2617,3356.0652,2180,2,1,-2,1,3,11983.66
-3.8137178,6529.6514,1833.7843,1274.848,2657.383,2000,3,2,-2,1,2,8266.7
-0.4883705,5354.5796,3020.6238,619.101,78.47316,2000,1,2,-2,0,3,5207.32
-1.4098086,5037.5454,59.92884,5957.005,2543.6143,780,1,1,-2,1,3,14908.11
0.27678177,5201.9277,-153.09283,3241.2175,3257.707,1800,-2,2,-2,1,3,13698.67
-8.916771,7960.847,-118.321526,9900.799,-98.58268,3500,1,2,2,0,4,18331.93
-172.93152,8021.056,716.9847,1603.5035,34.14699,2210,1,2,5,0,4,11714.72
0.45973405,4366.328,-80.19689,246.21785,1764.5787,700,1,5,-2,1,1,5938.28
0.527743,5061.425,-14.084271,1667.5673,117.979805,1760,1,2,-2,0,3,7588.09
-0.04372485,4567.245,3428.449,949.53906,1446.8639,2300,5,2,-2,1,3,1881.56
0.225017,4751.3228,100.40962,227.77983,3605.0327,1600,2,1,-2,1,3,10455.62
6.810496,8498.466,7.956882,2392.227,24.48135,3750,1,2,-2,0,3,18742.79
0.52566546,4385.6113,5428.664,2946.5117,3303.067,2200,5,2,-2,1,5,12394.89
0.041817784,6098.6187,5794.638,5333.419,72.135635,1500,1,3,-2,0,4,19753.48
0.08999407,3392.1946,-49.374474,1170.8876,8.021199,1350,1,2,-2,0,2,5977.84
0.24872057,2333.429,1399.8254,739.1289,2314.9912,1050,5,5,-2,1,2,5805.03
-0.338363,4783.1133,4395.85,984.97577,1417.1073,1060,5,2,-2,1,3,9305.03
0.3409654,4044.0315,147.5806,-532.6807,70.707375,1990,1,2,-2,0,3,5410.07
0.5855285,2129.6743,-10.707962,-199.41014,3371.8103,1000,-2,2,-2,1,2,5484.75
0.12029118,3923.4292,0.71915954,859.11725,2218.5002,1080,1,2,-2,1,3,3633.73
0.6724288,9462.028,1096.7548,3303.8972,115.50552,1700,1,2,-2,0,2,20407.51
0.67124355,4781.0654,-52.668716,89.36515,1978.6508,1100,-2,3,-2,1,2,5665.56
-0.31632403,4960.733,124.34682,1421.7262,-18.218643,2800,2,2,-2,0,4,7394.9
-0.48856908,3152.424,-248.25977,1251.0948,2157.8247,770,7,2,-2,1,1,6342.3
0.11890728,5791.5356,7114.0737,2097.9597,4333.4897,2100,5,2,-2,1,4,22841.65
4.4769664,6134.8477,-158.96248,-90.65815,3467.6785,1690,7,2,-2,1,3,8699.54
0.7699324,2662.4136,1143.1835,161.91368,3314.1448,530,5,5,-2,1,2,7568.47
-2.1446908,11194.358,12.195708,3097.0552,2.8439555,3200,1,2,-2,0,5,22239.26
-0.772392,8255.401,18.518291,1280.746,5.63759,1800,1,2,-2,0,4,12707.37
-3.1441722,11895.749,5533.1196,3246.6206,4798.849,1700,5,2,-2,1,3,21810.06
-4.747711,6940.11,6677.3013,6189.993,3126.54,4500,5,2,-2,1,5,20706.14
-3.9539428,4955.013,1169.8413,1605.0023,-23.49016,2500,1,2,-2,0,4,7910.98
-1.7800797,7470.5054,-31.370056,4869.0093,-52.212784,2800,1,2,-2,0,4,20076.74
-0.4277359,3068.7444,3105.4011,881.55005,1417.6829,1400,5,2,-2,1,2,6745.37
0.70680267,5328.223,260.2426,178.26941,26.783167,1170,3,2,-2,0,2,7608.01
0.5621365,4617.2803,2320.7205,397.4441,-28.920141,650,5,5,-2,0,0,7816.62
0.43153363,757.0623,1774.3949,605.4249,1872.0765,630,5,5,-2,1,1,5026.13
0.2234117,1171.616,-2.6508932,-67.43456,-9.599918,550,3,5,-2,0,2,1275.95
0.15920426,2934.908,908.99976,-66.61533,-13.083001,1070,1,3,-2,0,2,4334.66
0.6015326,5330.2817,3159.254,-157.60869,1764.953,1200,5,2,-2,1,3,5048.25
28.049335,19940.207,5697.457,3420.2466,4181.461,3100,5,2,-2,1,3,35554.04
-0.16059472,3290.2612,677.3966,1274.1655,2002.8167,870,5,5,-2,1,2,8760.1
1.1883326,6883.527,2530.684,2397.5151,159.27016,2740,2,2,-2,0,6,13455.02
-0.28707817,4645.812,3842.9097,2490.7021,2693.9834,1670,5,2,-2,1,3,14228.4
0.9568551,5001.799,3911.7808,2531.9019,17.20247,2100,1,2,-2,0,4,12327.57
-37.700806,13306.264,277.34415,3276.282,-80.29588,2600,1,2,4,0,5,20306.21
2.898663,4040.873,28.3469,4368.518,23.675152,1300,1,2,-2,0,3,8170.31
-0.36991912,2303.0767,1116.3455,1079.9004,1548.3557,1190,7,2,-2,1,3,3614.8
-6.3592,3864.0518,8280.195,237.99945,36.590137,1100,5,2,-2,0,3,14512.74
1.4045528,4301.6846,9136.392,2421.2356,3055.5505,2030,5,3,-2,1,3,23250.24
5.167297,8093.605,2.4058297,3665.365,53.358955,4000,1,2,-2,0,5,18251.09
0.9207248,4068.4258,-31.063206,5571.6777,-53.725685,1760,1,2,-2,0,3,15130.43
-0.5504554,1800.2349,98.84111,1270.2968,1489.5695,1300,1,5,-2,1,2,5523.99
0.7802689,4850.98,510.83813,1115.7484,135.5706,1350,1,2,-2,0,2,8523.83
-0.17002104,2604.5251,414.09784,163.20581,3084.707,900,1,2,-2,1,2,8392.25
1.8155195,2453.569,-179.2863,342.9401,146.33655,1120,1,2,-2,0,3,2642.44
13.800168,12568.957,-448.69818,2801.1716,260.3585,3300,1,2,-2,0,5,14246.04
-1.9522173,4588.3022,181.56215,1782.2455,33.481945,400,2,1,-2,0,1,5139.67
0.3923275,2045.5315,2697.9387,108.83281,168.54521,850,5,5,-2,1,2,2745.47
0.11311494,3345.6777,-144.53415,959.1108,3955.881,1700,7,2,-2,1,3,9138.58
-5.5087504,7684.6655,269.9878,1312.8712,42.724358,1900,7,2,-2,0,4,8676.67
-0.813387,5965.844,107.912994,1291.723,40.763485,2560,2,2,-2,0,4,5768.96
0.66953427,5655.236,11022.594,1045.8679,2926.9604,890,5,2,-2,1,1,29441.79
-1.8468722,1727.6779,673.08685,1463.9021,-65.21602,1510,1,2,-2,0,4,6131.22
-1.0460262,8167.8843,53.651028,979.1884,25.104656,2400,1,2,-2,0,4,6396.12
2.8290718,7258.8237,30.666151,569.36017,-62.45428,1400,2,2,-2,0,3,11297.56
-0.007857263,3653.0588,4.3010488,1979.7928,1568.9004,1000,2,2,-2,1,2,8477.54
-0.38102126,1128.2358,-18.375065,637.18933,-18.575092,1250,1,5,-2,0,2,3036.67
1.2755139,6137.8833,134.97017,2491.9937,-300.50076,1300,1,2,-2,0,3,9236.86
0.5986131,3193.0874,2404.5493,2160.5576,1476.3398,1250,5,1,-2,1,3,10423.35
0.34180084,2586.5598,11.464806,2141.139,3150.395,700,-2,4,-2,1,2,13304.38
0.46183395,3259.7117,-69.941826,1823.9133,-35.02746,1400,1,2,-2,0,3,3776.6
-4.286529,7547.4414,605.89526,1994.9429,-85.60322,1600,7,2,-2,0,2,10240.68
0.19631429,3061.7527,-3.4864962,-247.74919,15.922616,970,3,2,-2,0,3,2303.39
-0.34131247,1687.168,885.64984,485.60962,1411.2996,790,5,5,-2,1,2,3287.33
-0.3067777,1244.2273,-74.63695,323.72833,-73.786415,550,1,5,-2,0,1,1213.46
0.51407397,8204.479,-85.522316,2036.9651,2555.5522,1880,1,2,-2,1,3,10737.15
-1.7580218,5870.5913,-65.49601,109.0156,2874.3787,1400,1,3,-2,1,3,6960.29
-4.9704623,5005.9653,76.77292,-234.14822,3695.1614,2100,3,2,-2,1,4,9917.45
0.09259693,4187.3696,1497.1554,5759.661,2705.4275,2200,5,2,-2,1,3,15355.41
-0.56480956,3637.6519,2882.333,1567.8723,-172.4199,1840,1,2,-2,0,4,7471.97
1.2663084,1711.1249,-15.604818,124.93836,196.65189,650,-2,4,-2,0,2,2772.02
12.033553,6383.1704,8350.553,1239.0728,961.02155,3210,5,2,-2,1,4,13869.29
0.252531,4786.8955,24.610737,298.02478,25.5312,1130,1,2,-2,0,3,9656.04
77.93648,14029.648,-3.4084463,4930.766,20.787262,2390,1,2,6,0,3,25706.65
-14.207395,7352.095,627.0803,3123.3584,392.0969,4680,1,2,-2,0,6,13781.15
2.466661,3876.5833,-30.96243,1444.913,173.07918,1640,1,2,-2,0,2,4715.28
0.41344643,7456.593,33.517384,3255.5457,-63.07813,2310,1,2,-2,0,2,8771.29
-2.0595748,4700.011,586.8383,977.89465,1506.9352,1960,1,2,-2,1,5,1829.49
-2.2457273,3830.9836,247.12415,1282.2123,64.440735,1530,1,2,-2,0,3,5176.04
0.744896,9298.883,-0.662874,3614.746,2.9417522,1600,1,2,-2,0,3,23741.01
-0.8569703,3775.6785,8216.73,-59.31541,2772.769,930,5,2,-2,1,3,19337.39
0.122546785,4401.8965,-29.430386,2506.0884,-153.5629,970,1,1,-2,0,3,5043.43
-4.6765685,7170.723,-243.27657,61.961597,194.48569,2700,7,2,-2,0,2,7052.64
0.76954436,4215.687,1111.5195,7085.638,1858.1512,890,5,2,-2,1,2,15868.47
0.69703245,3259.0828,2658.2693,841.7598,3525.5388,2000,1,2,-2,1,3,8058.65
21.69221,8089.7266,5402.5625,1947.9985,72.27046,1550,1,2,-2,0,4,15722.63
-44.578617,10340.283,7619.665,2689.4895,2612.935,2600,5,2,4,1,4,21429
0.8117244,4399.901,39.857914,2774.593,-55.917,1780,1,2,-2,0,4,8628.62
318.4147,10748.937,18.443348,2411.0562,-89.3959,3800,1,2,5,0,5,19093.35
-1.357595,3767.9255,4489.193,2194.1519,4385.461,1200,5,3,-2,1,3,15742.7
0.4381783,1581.2554,439.37512,-203.11201,2300.026,910,5,5,-2,1,0,6098.34
5.012594,10697.859,139.26773,4220.218,94.88987,2400,2,2,-2,0,3,17790.22
0.39408985,845.34937,2512.9358,808.7027,727.7027,800,5,5,-2,1,1,5860.91
-0.44693694,5598.6274,-75.47013,1186.7095,-110.76636,1620,1,2,-2,0,3,6201.1
8.050435,5451.9653,-17.107712,1665.1328,211.49228,1380,1,2,3,0,4,7613.47
-0.82636434,4982.859,887.3062,1157.3958,-96.0092,1750,1,3,-2,0,3,6820.16
-0.0957314,8815.842,1175.4607,2214.731,177.97633,2600,1,2,-2,0,3,15290.36
-0.04769633,8436.858,105.84053,2700.279,23.0936,2800,1,2,-2,0,4,14171.3
0.37604946,11173.277,315.8622,1819.0839,2421.34,2780,1,2,-2,1,4,19018.3
2.9481516,7038.1636,275.67892,4746.3755,-7.981729,1810,1,2,-2,0,3,13208.72
-0.5318051,6051.8887,207.1366,116.44703,4795.533,2100,2,2,-2,1,2,24259.8
0.5903028,5002.8223,512.5806,1232.9707,116.719185,1500,1,5,-2,0,2,7623.85
0.026542608,3085.6697,58.192184,66.478546,199.9378,860,1,1,-2,0,2,2997.42
-128.30212,12483.744,37.947933,3062.9338,135.2315,2600,1,2,6,0,4,14415.07
-0.94576836,5017.0127,-117.56737,327.78934,-12.715585,1400,3,2,-2,0,3,8008.93
-1.0263605,5704.0254,5976.088,3249.227,3058.5845,2700,5,2,-2,1,2,21083.87
0.18608929,2100.951,1194.669,779.3425,2840.8074,1450,5,5,-2,1,2,5135.87
-1.2373184,6210.871,6812.9272,2321.9717,2397.8704,2050,5,2,-2,1,3,21914.51
-0.17469245,5508.549,6624.7246,230.5188,3946.479,1350,5,2,-2,1,2,10077.72
0.2359655,4755.7344,621.9208,764.1647,59.10694,1400,1,2,-2,0,2,6487.69
0.6260493,4628.4077,1672.8818,2923.493,1642.5494,1400,5,1,-2,1,3,10149.67
-1.2233043,4946.055,343.1182,1743.6289,4792.0522,3000,1,2,-2,1,5,10740.92
-0.62360215,4876.878,1219.1737,1392.7671,2188.3894,1450,1,2,-2,1,3,12684.51
0.64741945,3072.035,-33.309776,4119.4585,-33.39238,800,1,2,-2,0,2,6891.9
2737.6785,6469.474,4621.814,1929.618,1741.8964,1900,5,2,3,1,3,4160.43
-1.0783346,9229.009,22.231936,892.11975,-67.53883,2400,2,3,-2,0,2,10008.16
0.10450489,3812.0208,-7.8356624,2297.6406,-43.474964,2000,1,2,-2,0,4,6265.25
0.42390764,4645.625,692.52216,1150.3566,1461.6658,1300,1,2,-2,1,3,7423.13
0.5753567,7574.919,1429.6095,838.03687,-54.927197,2800,1,2,-2,0,4,9587.09
0.5328009,6161.801,7963.422,1045.5327,79.92711,1100,5,2,-2,0,2,13061.54
-1.8689905,10712.956,4.3378997,1981.9852,13.156523,3400,1,2,-2,0,5,10527.52
0.5085067,2678.1294,430.82693,627.9438,38.985306,1250,1,2,-2,0,3,2486.95
-0.38028407,539.7434,147.85875,-22.669228,857.38214,700,1,5,-2,1,1,1615.32
0.15623789,5058.3096,-21.18823,1833.9872,66.86546,2200,1,2,-2,0,3,7993.78
2.2262707,5312.829,-26.405378,1279.9614,-129.2965,1960,1,2,-2,0,3,8798.92
20.79908,10197.506,-8.684343,3156.0542,2.133449,4400,1,2,-2,0,4,14012.32
-0.35108683,3209.144,-23.310547,1091.3134,-20.576273,1120,1,2,-2,0,3,5005.38
0.9729289,7093.378,-33.429615,4210.5684,23.020708,2700,1,2,-2,0,3,10958.98
1.2696455,3565.587,83.85748,1364.8536,-61.09766,1410,1,2,-2,0,3,5948.12
2.3120966,6771.623,455.75613,1209.1288,3779.0186,2400,2,2,-2,1,4,12381.7
-1.1521909,7388.514,203.5781,-102.75189,6847.7686,1800,7,2,-2,1,2,13770.59
0.015365902,2526.1765,1623.9883,999.54083,221.33063,1500,2,1,-2,0,1,5142.6
0.11953267,2701.8696,1098.0741,373.30914,2030.0242,920,5,5,-2,1,2,7407.31
-2.2726781,6513.433,135.0805,1340.332,-145.70247,2000,1,3,-2,0,3,9620.04
-0.15683301,5085.1035,-31.928062,-139.32295,-127.59391,1100,1,4,-2,0,2,8204.93
0.6470764,2217.099,2548.2002,3028.3953,1715.6028,1400,5,3,-2,1,2,8691.79
-0.5101428,6618.608,138.24094,1246.1101,23.439905,1600,2,2,-2,0,3,9107.07
0.12170156,2446.0234,1116.9222,-244.502,1410.2667,840,5,5,-2,1,2,3531.81
0.33749476,3563.306,-28.96158,4407.1274,4036.8562,2700,-2,2,-2,1,4,11072.49
0.20599438,2956.0867,-33.748848,-158.46092,-10.354104,1000,1,2,-2,0,2,5785.41
0.6086572,3421.909,6508.2783,920.2842,3808.6626,900,5,2,-2,1,2,14196.95
0.264684,3281.612,-33.088036,438.19412,1379.661,1080,1,3,-2,1,2,4601.73
0.48563403,2351.7236,-24.683054,805.77856,1.8783302,700,1,5,-2,0,1,3200.36
-3.4768457,7954.9272,-75.42642,1227.1417,-167.70126,2200,1,2,-2,0,4,10986.69
0.7986589,12175.644,104.68089,712.5985,173.07648,1100,1,2,-2,0,2,21748.59
2.4746718,4879.177,-12.423987,1890.2893,6.6478443,1000,1,2,-2,0,3,9854.25
-0.090688996,4144.307,-99.90422,-16.80813,3733.0266,1080,3,2,-2,1,3,10152.87
1.6640894,5588.3887,-44.360397,1757.4272,74.30974,2200,1,2,-2,0,3,7060.27
-0.05714771,3629.3633,1024.6254,1497.4102,92.88567,1270,5,3,-2,0,2,5975.02
0.6313973,1933.4509,1353.239,-81.306496,35.203217,1000,1,5,-2,0,2,2089.51
-7.80012,8432.579,44.63769,1144.904,-230.32513,3000,2,2,-2,0,4,8954.18
1.0625442,3941.4136,4663.2734,2028.7697,2083.2837,1600,5,2,-2,1,3,15812.6
-3.96817,10885.73,-3.535713,2222.7148,100.357475,2380,1,2,-2,0,6,16535.04
0.7926313,2915.054,1228.6777,-114.659386,2455.5276,1050,5,4,-2,1,2,7420.7
-0.47740033,1630.2858,3605.5806,139.50273,3098.0325,1000,5,4,-2,1,2,19342.09
-0.3931161,6992.2666,244.72432,1586.3115,6.1073723,1500,3,2,-2,0,3,10467.43
-0.8498797,3871.2485,1440.886,4348.588,4026.9202,1200,5,1,-2,1,3,13966.57
-0.13599187,4115.9233,261.84857,2936.134,-111.62126,1500,1,2,-2,0,2,7265.41
-0.13929941,5489.1206,2040.3728,4191.2393,-52.215893,900,1,2,-2,0,2,11194.15
-129.2019,8191.521,-101.246284,1445.8289,5.95321,1840,1,2,4,0,4,9643.25
-0.003931856,1120.7925,3809.6113,-73.54578,1600.5859,800,5,4,-2,1,1,4396.76
1.5144135,1723.063,693.327,-60.49887,2433.7651,750,5,5,-2,1,1,3158.16
0.7276886,6915.026,4175.0356,2762.7773,3418.6904,1700,5,1,-2,1,3,11896.13
0.091154896,3427.6475,752.8618,1009.4872,2296.7295,1930,2,1,-2,1,3,6495.72
-0.23794176,6143.1616,-330.65878,345.24118,-35.434734,1870,7,2,-2,0,3,12168.08
-0.039035253,9145.106,31.381819,2421.083,2974.0015,1400,2,2,-2,1,3,14927.33
-0.036490142,3507.168,-43.13772,1816.7385,-83.58958,1700,1,4,-2,0,3,9596.25
-2.2840712,9091.008,45.98957,3013.8232,2194.9966,2200,3,2,-2,1,3,15316.26
0.42209193,3734.3682,4209.346,4130.7783,2213.7793,1870,5,1,-2,1,3,18159.96
1.6332655,1190.1029,-37.830093,849.4247,922.2294,1380,1,3,-2,1,1,1908.28
-1.0600032,7012.742,5628.6646,987.18964,2150.3262,1120,5,2,-2,1,3,16205.27
0.44575626,5454.2466,8.330476,1848.8083,3276.3071,1560,2,2,-2,1,3,9614.34
0.48893768,5113.0713,1073.7802,-457.87726,82.08362,2340,3,2,-2,0,3,6618.61
1.114225,5224.911,486.58356,1376.2219,3187.258,1200,1,4,-2,1,2,9120.4
-0.20036449,945.51355,-8.418303,439.216,32.78785,700,1,5,-2,0,1,1178.97
